event,gender,clas_s,heat,typ,wind,name,year,position,school,mark,points
1500 Meter Run,Boys,3,,Finals,,Raheim Peynado,17,7,Calabar High,4:30.61,2
1500 Meter Run,Boys,3,,Finals,,Tafar-hi Hinds,17,8,St. Jago High,4:32.89,1
1500 Meter Run,Boys,3,,Finals,,Omario Windett,17,9,Spaldings High,4:40.32,0
1500 Meter Run,Boys,3,,Finals,,High,17,10,Camperdown High,4:43.56,0
1500 Meter Run,Boys,3,,Finals,,College,17,11,Munro College,4:48.55,0
1500 Meter Run,Boys,3,,Finals,,,17,12,Aberdeen,4:54.55,0
1500 Meter Run,Boys,3,,Finals,,High,17,13,Charlemont High,5:04.41,0
1500 Meter Run,Boys,3,,Finals,,High,17,14,Calabar High,5:18.21,0
1500 Meter Run,Girls,1,,Finals,,Monifa Green,17,1,Hydel High,4:41.67,9
1500 Meter Run,Girls,1,,Finals,,Chrissani May,17,2,Holmwood,4:43.18,7
1500 Meter Run,Girls,1,,Finals,,Britnie Dixon,17,3,Vere Technical High,4:43.93,6
1500 Meter Run,Girls,1,,Finals,,Asshanni Robb,17,4,Edwin Allen High,4:46.05,5
1500 Meter Run,Girls,1,,Finals,,Kara Grant,17,5,Edwin Allen High,4:49.11,4
1500 Meter Run,Girls,1,,Finals,,Kayce-ann Plummer,17,6,Vere Technical High,4:52.03,3
1500 Meter Run,Girls,1,,Finals,,Casey- ann May,17,7,Holmwood,4:57.16,2
1500 Meter Run,Girls,1,,Finals,,Yashema Clarke,17,8,Rusea's High,5:21.66,1
1500 Meter Run,Girls,1,,Finals,,Thamara Bryan,17,9,Morant Bay High,5:59.81,0
1500 Meter Run,Boys,1,,Finals,,Ackeen Colley,17,1,Rusea's High,3:53.27,9
1500 Meter Run,Boys,1,,Finals,,Javon-taye Williams,17,2,Calabar High,3:54.21,7
1500 Meter Run,Boys,1,,Finals,,Shemar Salmon,17,3,Steths,3:56.30,6
1500 Meter Run,Boys,1,,Finals,,Leon Clarke,17,4,St. Jago High,4:02.71,5
1500 Meter Run,Boys,1,,Finals,,Jordan Simpson,17,5,Garvey Maceo High,4:03.16,4
1500 Meter Run,Boys,1,,Finals,,Denvare Robinson,17,6,Steths,4:03.25,3
1500 Meter Run,Boys,1,,Finals,,Keenan Lawrence,17,7,St. Jago High,4:03.49,2
1500 Meter Run,Boys,1,,Finals,,Devannah Gayle,17,8,Calabar High,4:03.54,1
1500 Meter Run,Boys,1,,Finals,,Tajshae Wilson,17,9,Bellefield High,4:04.12,0
1500 Meter Run,Boys,1,,Finals,,College,17,10,Kingston College,4:10.72,0
1500 Meter Run,Boys,1,,Finals,,College,17,11,Kingston College,4:12.53,0
1500 Meter Run,Boys,1,,Finals,,High,17,12,Ferncourt High,4:22.43,0
1500 Meter Run,Girls,2,,Finals,,Cemore Donald,17,1,Edwin Allen High,4:37.96,9
1500 Meter Run,Girls,2,,Finals,,Shaquena Foote,17,2,Petersfield High,4:41.49,7
1500 Meter Run,Girls,2,,Finals,,Brittney Campbell,17,3,Holmwood,4:42.18,6
1500 Meter Run,Girls,2,,Finals,,Delverna Bromfield,17,4,Holmwood,4:49.66,5
1500 Meter Run,Girls,2,,Finals,,Aneisha Ingram,17,5,Edwin Allen High,4:49.87,4
1500 Meter Run,Girls,2,,Finals,,Kelly-ann Beckford,17,6,Albert Town High,4:50.62,3
1500 Meter Run,Girls,2,,Finals,,Jameaka Mannings,17,7,St. Jago High,4:59.50,2
1500 Meter Run,Girls,2,,Finals,,Zoey-ann Wint,17,8,Manchester High,4:59.70,1
1500 Meter Run,Girls,2,,Finals,,Emily Coley,17,9,Hydel High,5:00.34,0
1500 Meter Run,Girls,2,,Finals,,High,17,10,Maggotty High,5:04.84,0
1500 Meter Run,Girls,2,,Finals,,Andrew,17,11,St. Andrew,5:06.40,0
1500 Meter Run,Girls,2,,Finals,,Mary High,17,12,St. Mary High,5:09.06,0
1500 Meter Run,Girls,2,,Finals,,High,17,13,Hydel High,5:11.60,0
1500 Meter Run,Girls,2,,Finals,,Mary High,17,14,St. Mary High,5:21.10,0
1500 Meter Run,Girls,2,,Finals,,B. Coke High,17,15,B. B. Coke High,5:28.72,0
1500 Meter Run,Girls,3,,Finals,,Rushana Dwyer,17,1,Edwin Allen High,4:47.65,9
1500 Meter Run,Girls,3,,Finals,,Aneisha Lawerence,17,2,Bellefield High,4:49.20,7
1500 Meter Run,Girls,3,,Finals,,Shantay Chamberlain,17,3,Mavis Bank High,4:49.76,6
1500 Meter Run,Girls,3,,Finals,,Jessica Mclean,17,4,Edwin Allen High,4:51.65,5
1500 Meter Run,Girls,3,,Finals,,Aaliyah Stewart,17,5,Hydel High,4:53.41,4
1500 Meter Run,Girls,3,,Finals,,Theresa Graham,17,6,Spaldings High,4:53.51,3
1500 Meter Run,Girls,3,,Finals,,Samantha Pryce,17,7,Holmwood,4:54.52,2
1500 Meter Run,Girls,3,,Finals,,Aliya Johnson,17,8,Holmwood,4:55.60,1
1500 Meter Run,Girls,3,,Finals,,Jade Jones,17,9,Hydel High,4:56.63,0
1500 Meter Run,Girls,3,,Finals,,Technical High,17,10,Vere Technical High,4:59.63,0
1500 Meter Run,Girls,3,,Finals,,Technical High,17,11,Vere Technical High,5:01.54,0
1500 Meter Run,Girls,3,,Finals,,High,17,12,Excelsior High,5:16.49,0
800 Meter Run,Boys,3,,Finals,,Adrian Nethersole,18,1,Steths,1:58.85,9
800 Meter Run,Boys,3,,Finals,,Omarion Davis,18,2,Jamaica College,1:59.11,7
800 Meter Run,Boys,3,,Finals,,Tafar-hi Hinds,18,3,St. Jago High,2:01.49,6
800 Meter Run,Boys,3,,Finals,,Lox lox Reid,18,4,Jamaica College,2:02.21,5
800 Meter Run,Boys,3,,Finals,,Raheem Richards,18,5,Kingston College,2:03.68,4
800 Meter Run,Boys,3,,Finals,,Ainsley Campbell,18,6,Kingston College,2:04.06,3
800 Meter Run,Boys,3,,Finals,,Kewarny Fletcher,18,7,Calabar High,2:04.35,2
800 Meter Run,Boys,3,,Finals,,Corlando Chambers,18,8,St. Jago High,2:05.58,1
800 Meter Run,Boys,1,,Finals,,Jauavney James,18,1,Steths,1:50.07,9
800 Meter Run,Boys,1,,Finals,,Ken Reyes,18,2,Jamaica College,1:50.28,7
800 Meter Run,Boys,1,,Finals,,Kimar Farquharson,18,3,Calabar High,1:50.81,6
800 Meter Run,Boys,1,,Finals,,Dugion Blackman,18,4,Jamaica College,1:50.86,5
800 Meter Run,Boys,1,,Finals,,Leon Clarke,18,5,St. Jago High,1:51.32,4
800 Meter Run,Boys,1,,Finals,,Rushane Fullerton,18,6,Munro College,1:52.99,3
800 Meter Run,Boys,1,,Finals,,Javon-taye Willia,18,7,Calabar High,1:54.90,2
800 Meter Run,Boys,1,,Finals,,Tarees Rhoden,18,8,Kingston College,2:05.22,1
800 Meter Run,Girls,1,,Finals,,Charokee Young,18,1,Hydel High,2:07.10,9
800 Meter Run,Girls,1,,Finals,,Chrissani May,18,2,Holmwood,2:07.73,7
800 Meter Run,Girls,1,,Finals,,Brittney Campbell,18,3,Holmwood,2:08.56,6
800 Meter Run,Girls,1,,Finals,,Kara Grant,18,4,Edwin Allen High,2:10.68,5
800 Meter Run,Girls,1,,Finals,,Shanique Masters,18,5,Hydel High,2:15.19,4
800 Meter Run,Girls,1,,Finals,,Tawana Allen,18,6,The Queens School,2:19.01,3
800 Meter Run,Girls,1,,Finals,,Tameria Howell,18,7,St. Mary High,2:20.06,2
800 Meter Run,Girls,1,,Finals,,Nadine Rose,18,8,Edwin Allen High,2:20.90,1
800 Meter Run,Girls,2,,Finals,,Shaquena Foote,18,1,Petersfield High,2:10.02,9
800 Meter Run,Girls,2,,Finals,,Daniella Deer,18,2,Holmwood,2:11.89,7
800 Meter Run,Girls,2,,Finals,,Delverna Bromfiel,18,3,Holmwood,2:12.95,6
800 Meter Run,Girls,2,,Finals,,Shadae Findley,18,4,Steths,2:13.63,5
800 Meter Run,Girls,2,,Finals,,Kayan Green,18,5,Edwin Allen High,2:15.81,4
800 Meter Run,Girls,2,,Finals,,Zenon Kerr,18,6,Hydel High,2:17.16,3
800 Meter Run,Girls,2,,Finals,,Theresa Graham,18,7,Spaldings High,2:17.21,2
800 Meter Run,Girls,3,,Finals,,Rushana Dwyer,18,1,Edwin Allen High,2:16.85,9
800 Meter Run,Girls,3,,Finals,,Dahiema Williams,18,2,Holmwood,2:17.20,7
800 Meter Run,Girls,3,,Finals,,Cheriece Cope,18,3,Spaldings High,2:17.42,6
800 Meter Run,Girls,3,,Finals,,Kishay Rowe,18,4,Spaldings High,2:18.25,5
800 Meter Run,Girls,3,,Finals,,Alesia Douglas,18,5,St. Jago High,2:18.79,4
800 Meter Run,Girls,3,,Finals,,Vanessa Ward,18,6,Titchfield High,2:22.51,3
800 Meter Run,Girls,3,,Finals,,Subbreana Breaken,18,7,St. Jago High,2:25.18,2
800 Meter Run,Girls,3,,Finals,,Jessica Mclean,18,8,Edwin Allen High,2:27.14,1
1500 Meter Run,Boys,2,,Finals,,Kevroy Venson,18,1,Calabar High,3:57.06,9
1500 Meter Run,Boys,2,,Finals,,Rivaldo Marshall,18,2,Calabar High,3:58.43,7
1500 Meter Run,Boys,2,,Finals,,J'Voughnn Blake,18,3,Jamaica College,3:59.07,6
1500 Meter Run,Boys,2,,Finals,,Giovouni Henry,18,4,Kingston College,4:04.94,5
1500 Meter Run,Boys,2,,Finals,,Gianni Henry,18,5,Kingston College,4:11.06,4
1500 Meter Run,Boys,2,,Finals,,Kirk Dawkins,18,6,Ascot High,4:12.50,3
1500 Meter Run,Boys,2,,Finals,,Romoy Grant,18,7,Bellefield High,4:13.01,2
1500 Meter Run,Boys,2,,Finals,,Henrick Nelson,18,8,St. Jago High,4:13.69,1
1500 Meter Run,Boys,2,,Finals,,Noel Ellis,18,9,Campion College,4:15.95,0
1500 Meter Run,Boys,2,,Finals,,Quwayne Reid,18,10,Holmwood,4:21.89,0
1500 Meter Run,Boys,2,,Finals,,Richardo Thompson,18,11,Cornwall College,4:37.95,0
1500 Meter Run,Boys,3,,Finals,,Omarion Davis,18,1,Jamaica College,4:15.64,9
1500 Meter Run,Boys,3,,Finals,,Corlando Chambers,18,2,St. Jago High,4:16.29,7
1500 Meter Run,Boys,3,,Finals,,Chadrick Bacchus,18,3,Port Antonio High,4:17.29,6
1500 Meter Run,Boys,3,,Finals,,Nichalas Power,18,4,Calabar High,4:21.81,5
1500 Meter Run,Boys,3,,Finals,,Raheem Richards,18,5,Kingston College,4:23.96,4
1500 Meter Run,Boys,3,,Finals,,Kewarny Fletcher,18,6,Calabar High,4:24.71,3
1500 Meter Run,Boys,3,,Finals,,Nicholas Green,18,7,Maggotty High,4:28.45,2
1500 Meter Run,Boys,3,,Finals,,Tafar-hi Hinds,18,8,St. Jago High,4:30.31,1
1500 Meter Run,Boys,3,,Finals,,Danniel Salmon,18,9,Kingston College,4:33.66,0
1500 Meter Run,Boys,3,,Finals,,Aquane Johnson,18,10,Winston Jones High,4:34.77,0
1500 Meter Run,Boys,3,,Finals,,Caballaro Walters,18,11,St. Thomas,4:38.09,0
1500 Meter Run,Boys,3,,Finals,,Jermaine Fender,18,12,Jamaica College,4:39.05,0
1500 Meter Run,Boys,3,,Finals,,Nathaniel Wallace,18,13,Steths,4:43.29,0
1500 Meter Run,Boys,3,,Finals,,Kemar Vernon,18,14,Charlemont High,4:49.03,0
1500 Meter Run,Boys,3,,Finals,,Joshua Hyde,18,--,Wolmer's,DNF,0
1500 Meter Run,Girls,1,,Finals,,Chrissani May,18,1,Holmwood,4:36.76,9
1500 Meter Run,Girls,1,,Finals,,Kara Grant,18,2,Edwin Allen High,4:37.67,7
1500 Meter Run,Girls,1,,Finals,,Brittney Campbell,18,3,Holmwood,4:39.10,6
1500 Meter Run,Girls,1,,Finals,,Britnie Dixon,18,4,Vere Technical High,4:41.30,5
1500 Meter Run,Girls,1,,Finals,,Monifa Green,18,5,Hydel High,4:57.30,4
1500 Meter Run,Girls,1,,Finals,,Emily Coley,18,6,Hydel High,5:07.70,3
1500 Meter Run,Girls,1,,Finals,,Yashema Clarke,18,7,Rusea's High,5:14.17,2
1500 Meter Run,Girls,1,,Finals,,Tameria Howell,18,8,St. Mary High,5:15.67,1
1500 Meter Run,Girls,1,,Finals,,Aaliyah Gordon,18,9,The Queens School,5:33.99,0
1500 Meter Run,Girls,1,,Finals,,Terry Chambers,18,10,St. Catherine High,5:38.95,0
1500 Meter Run,Girls,1,,Finals,,Aneisha Ingram,18,--,Edwin Allen High,DNF,0
1500 Meter Run,Girls,1,,Finals,,Sovereena Silburn,18,--,St. Jago High,DNF,0
1500 Meter Run,Boys,1,,Finals,,Javon-taye Willia,18,1,Calabar High,3:55.43,9
1500 Meter Run,Boys,1,,Finals,,Shemar Salmon,18,2,Steths,3:57.32,7
1500 Meter Run,Boys,1,,Finals,,Kimar Farquharson,18,3,Calabar High,3:58.33,6
1500 Meter Run,Boys,1,,Finals,,Nicholas Elliott,18,4,Kingston College,3:58.67,5
1500 Meter Run,Boys,1,,Finals,,Keenan Lawrence,18,5,St. Jago High,3:59.09,4
1500 Meter Run,Boys,1,,Finals,,Davian Gray,18,6,Spaldings High,3:59.93,3
1500 Meter Run,Boys,1,,Finals,,Kevin Smith,18,7,Wolmer's,4:02.88,2
1500 Meter Run,Boys,1,,Finals,,Dwayne Moore,18,8,Spaldings High,4:03.97,1
1500 Meter Run,Boys,1,,Finals,,Rajeeb Haye,18,9,Maggotty High,4:06.47,0
1500 Meter Run,Boys,1,,Finals,,Leon Clarke,18,10,St. Jago High,4:06.87,0
1500 Meter Run,Boys,1,,Finals,,Shemar Reid,18,11,Clarendon College,4:07.61,0
1500 Meter Run,Boys,1,,Finals,,Rackeem Davis,18,12,Jamaica College,4:09.90,0
1500 Meter Run,Girls,2,,Finals,,Shaquena Foote,18,1,Petersfield High,4:40.41,9
1500 Meter Run,Girls,2,,Finals,,Delverna Bromfiel,18,2,Holmwood,4:42.10,7
1500 Meter Run,Girls,2,,Finals,,Theresa Graham,18,3,Spaldings High,4:43.35,6
1500 Meter Run,Girls,2,,Finals,,Britney Brown,18,4,The Queens School,4:45.28,5
1500 Meter Run,Girls,2,,Finals,,Zenon Kerr,18,5,Hydel High,4:48.13,4
1500 Meter Run,Girls,2,,Finals,,Kris-ann Plummer,18,6,Vere Technical High,4:57.33,3
1500 Meter Run,Girls,2,,Finals,,Jeniel Jones,18,7,Edwin Allen High,5:00.74,2
1500 Meter Run,Girls,2,,Finals,,Shadae Findley,18,8,Steths,5:01.00,1
1500 Meter Run,Girls,2,,Finals,,Jhenell Weathers,18,9,Bellefield High,5:02.18,0
1500 Meter Run,Girls,2,,Finals,,Alecia Young,18,10,Vere Technical High,5:07.59,0
1500 Meter Run,Girls,2,,Finals,,Zoey-ann Wint,18,11,Manchester High,5:14.28,0
1500 Meter Run,Girls,2,,Finals,,Abigail Pinnock,18,--,St. Mary High,DNF,0
1500 Meter Run,Girls,3,,Finals,,Rushana Dwyer,18,1,Edwin Allen High,4:47.90,9
1500 Meter Run,Girls,3,,Finals,,Aneisha Lawerence,18,2,Bellefield High,4:48.65,7
1500 Meter Run,Girls,3,,Finals,,Jessica Mclean,18,3,Edwin Allen High,4:50.05,6
1500 Meter Run,Girls,3,,Finals,,Kishay Rowe,18,4,Spaldings High,4:52.71,5
1500 Meter Run,Girls,3,,Finals,,Subbreana Breaken,18,5,St. Jago High,4:54.54,4
1500 Meter Run,Girls,3,,Finals,,Aliya Johnson,18,6,Holmwood,4:54.62,3
1500 Meter Run,Girls,3,,Finals,,Shone Walters,18,7,St. Mary High,4:54.67,2
1500 Meter Run,Girls,3,,Finals,,Alesia Douglas,18,8,St. Jago High,4:54.82,1
1500 Meter Run,Girls,3,,Finals,,Jodyann Mitchell,18,9,Holmwood,4:56.68,0
1500 Meter Run,Girls,3,,Finals,,Vanessa Ward,18,10,Titchfield High,5:02.79,0
1500 Meter Run,Girls,3,,Finals,,Jodian Campbell,18,11,Hydel High,5:05.12,0
1500 Meter Run,Girls,3,,Finals,,Aneisha Monteith,18,12,Lewisville High,5:14.54,0
800 Meter Run,Boys,2,,Finals,,Giovouni Henry,19,1,Kingston College,1:52.10,9
800 Meter Run,Boys,2,,Finals,,J'Voughnn Blake,19,2,Jamaica College,1:52.31,7
800 Meter Run,Boys,2,,Finals,,Tafar-hi Hinds,19,3,St. Jago High,1:55.45,5
800 Meter Run,Boys,2,,Finals,,Rajay Collington,19,4,St. Elizabet,1:57.16,4
800 Meter Run,Boys,2,,Finals,,Gianni Henry,19,5,Kingston College,1:57.38,3
800 Meter Run,Boys,2,,Finals,,Omarion Davis,19,6,Jamaica College,1:57.60,2
800 Meter Run,Boys,2,,Finals,,Jason Murray,19,7,Charlemont High,2:00.54,1
800 Meter Run,Boys,2,,Finals,,David Martin,19,--,Calabar High,DNF,0
800 Meter Run,Boys,2,,Finals,,Adrian Nethersole,19,--,St. Elizabet,6,0
800 Meter Run,Boys,3,,Finals,,Jaquan Coke,19,1,Kingston College,1:58.50,9
800 Meter Run,Boys,3,,Finals,,Tavaughn Martin,19,2,Bellefield High,1:58.68,7
800 Meter Run,Boys,3,,Finals,,Alex Taylor,19,3,St. Jago High,2:01.40,6
800 Meter Run,Boys,3,,Finals,,Rajawn Davis,19,4,St. Elizabet,2:03.88,5
800 Meter Run,Boys,3,,Finals,,Nathaniel Mcleod,19,5,St. Jago High,2:05.32,4
800 Meter Run,Boys,3,,Finals,,Devounie Williams,19,6,St. Mary High,2:05.68,3
800 Meter Run,Boys,3,,Finals,,Craig Prendrgast,19,7,Calabar High,2:10.38,2
800 Meter Run,Boys,3,,Finals,,Joash Jones,19,8,Jamaica College,2:12.84,1
800 Meter Run,Boys,3,,Finals,,Jasauna Dennis,19,--,St. Elizabet,163.3,0
800 Meter Run,Boys,1,,Finals,,Kimar Farquharson,19,1,Calabar High,1:48.67R,9
800 Meter Run,Boys,1,,Finals,,Tyrice Taylor,19,2,Enid Bennett High,1:48.91,7
800 Meter Run,Boys,1,,Finals,,Tarees Rhoden,19,3,Kingston College,1:49.04,6
800 Meter Run,Boys,1,,Finals,,Rushshane Fullert,19,4,Jamaica College,1:51.59,5
800 Meter Run,Boys,1,,Finals,,Tyrese Reid,19,5,Spot Valley High,1:51.69,4
800 Meter Run,Boys,1,,Finals,,Dugion Blackman,19,6,Jamaica College,1:53.26,3
800 Meter Run,Boys,1,,Finals,,Richard Brown,19,7,Rusea's High,1:54.09,2
800 Meter Run,Boys,1,,Finals,,Conroy Ellis,19,8,Kingston College,1:54.63,1
800 Meter Run,Girls,1,,Finals,,Charokee Young,19,1,Hydel High,2:06.02,9
800 Meter Run,Girls,1,,Finals,,Shaquena Foote,19,2,Petersfield High,2:06.85,7
800 Meter Run,Girls,1,,Finals,,Abigail Schaaffe,19,3,St. Mary High,2:08.83,6
800 Meter Run,Girls,1,,Finals,,Lashanna Graham,19,4,Edwin Allen High,2:10.04,5
800 Meter Run,Girls,1,,Finals,,Kimone Campbell,19,5,Spaldings High,2:10.77,4
800 Meter Run,Girls,1,,Finals,,Sasha Brown,19,6,Holmwood Tec,2:12.43,3
800 Meter Run,Girls,1,,Finals,,Delverna Bromfiel,19,7,Holmwood Tec,2:15.31,2
800 Meter Run,Girls,1,,Finals,,Britney Brown,19,8,The Queens School,2:17.56,1
800 Meter Run,Girls,2,,Finals,,Rushana Dwyer,19,1,Edwin Allen High,2:14.03,9
800 Meter Run,Girls,2,,Finals,,Cheriece Cope,19,2,Spaldings High,2:15.25,7
800 Meter Run,Girls,2,,Finals,,Daniella Deer,19,3,Holmwood Tec,2:15.77,6
800 Meter Run,Girls,2,,Finals,,Aliya Johnson,19,4,Holmwood Tec,2:17.45,5
800 Meter Run,Girls,2,,Finals,,Alesia Douglas,19,5,St. Jago High,2:17.54,4
800 Meter Run,Girls,2,,Finals,,Jessica Mclean,19,6,Edwin Allen High,2:18.06,3
800 Meter Run,Girls,2,,Finals,,Marchell Pearce,19,7,Hydel High,2:20.36,2
800 Meter Run,Girls,2,,Finals,,Garriel White,19,8,Hydel High,2:22.53,1
800 Meter Run,Girls,3,,Finals,,Kishay Rowe,19,1,Spaldings High,2:16.46,9
800 Meter Run,Girls,3,,Finals,,Jodyann Mitchell,19,2,Holmwood Tec,2:16.90,7
800 Meter Run,Girls,3,,Finals,,Britana Mullings,19,3,Hydel High,2:17.06,6
800 Meter Run,Girls,3,,Finals,,Rickiann Russell,19,4,Holmwood Tec,2:17.89,5
800 Meter Run,Girls,3,,Finals,,Brianna Samuels,19,5,Edwin Allen High,2:19.83,4
800 Meter Run,Girls,3,,Finals,,Serena Douglas,19,6,St. Catherine High,2:19.90,3
800 Meter Run,Girls,3,,Finals,,Carlene Temple,19,7,Spaldings High,2:20.03,2
800 Meter Run,Girls,3,,Finals,,Shaneal Clarke gi,19,8,Port Antonio High,2:20.34,1
1500 Meter Run,Boys,2,,Finals,,J'Voughnn Blake,19,1,Jamaica College,3:55.63,9
1500 Meter Run,Boys,2,,Finals,,Gianni Henry,19,2,Kingston College,3:57.60,7
1500 Meter Run,Boys,2,,Finals,,Giovouni Henry,19,3,Kingston College,3:59.09,6
1500 Meter Run,Boys,2,,Finals,,David Martin,19,4,Calabar High,4:08.12,5
1500 Meter Run,Boys,2,,Finals,,Tafar-hi Hinds,19,5,St. Jago High,4:13.09,4
1500 Meter Run,Boys,2,,Finals,,Chadrick Bacchus,19,6,Port Antonio High,4:13.58,3
1500 Meter Run,Boys,2,,Finals,,Raheim Peynado,19,7,Calabar High,4:15.49,2
1500 Meter Run,Boys,2,,Finals,,Corlando Chambers,19,8,St. Jago High,4:18.36,1
1500 Meter Run,Boys,2,,Finals,,Omarion Davis,19,9,Jamaica College,4:19.73,0
1500 Meter Run,Boys,2,,Finals,,Tajay Bramwell,19,10,St. Elizabet,4:21.63,0
1500 Meter Run,Boys,2,,Finals,,Lansford Burke,19,11,Wolmer's Hig,4:30.94,0
1500 Meter Run,Boys,2,,Finals,,Leon Chung,19,--,Mona High,DNF,0
1500 Meter Run,Boys,3,,Finals,,Tavaughn Martin,19,1,Bellefield High,4:12.50R,9
1500 Meter Run,Boys,3,,Finals,,Jaquan Coke,19,2,Kingston College,4:13.88,7
1500 Meter Run,Boys,3,,Finals,,Nathaniel Mcleod,19,3,St. Jago High,4:21.63,6
1500 Meter Run,Boys,3,,Finals,,Nathaniel Wallace,19,4,St. Elizabet,4:22.36,5
1500 Meter Run,Boys,3,,Finals,,Alex Taylor,19,5,St. Jago High,4:29.94,4
1500 Meter Run,Boys,3,,Finals,,Darnel Edwards,19,6,Kingston College,4:33.67,3
1500 Meter Run,Boys,3,,Finals,,Ricardo Roberts,19,7,Knox College,4:33.68,2
1500 Meter Run,Boys,3,,Finals,,Khandale Frue,19,8,Jamaica College,4:34.54,1
1500 Meter Run,Boys,3,,Finals,,Garrett Donald,19,9,Munro College,4:36.52,0
1500 Meter Run,Boys,3,,Finals,,Joseph Parks,19,10,Edwin Allen High,4:39.34,0
1500 Meter Run,Boys,3,,Finals,,Kemarrio Bygrave,19,11,Jamaica College,4:43.11,0
1500 Meter Run,Boys,3,,Finals,,Kareef Grant,19,--,Edwin Allen High,DNF,0
1500 Meter Run,Girls,1,,Finals,,Kayan Green,19,1,Edwin Allen High,4:35.08,9
1500 Meter Run,Girls,1,,Finals,,Sasha Brown,19,2,Holmwood Tec,4:46.96,7
1500 Meter Run,Girls,1,,Finals,,Kimone Campbell,19,3,Spaldings High,4:48.19,6
1500 Meter Run,Girls,1,,Finals,,Britney Brown,19,4,The Queens School,4:53.21,5
1500 Meter Run,Girls,1,,Finals,,Jameaka Mannings,19,5,St. Jago High,4:54.13,4
1500 Meter Run,Girls,1,,Finals,,Tara Bert,19,6,Rusea's High,4:55.50,3
1500 Meter Run,Girls,1,,Finals,,Tameria Howell,19,7,St. Mary High,4:56.20,2
1500 Meter Run,Girls,1,,Finals,,Rebecca Bernadin,19,8,St. Jago High,5:08.32,1
1500 Meter Run,Girls,1,,Finals,,Shadae Findley,19,9,St. Elizabet,5:10.42,0
1500 Meter Run,Girls,1,,Finals,,Aneisha Ingram,19,10,Edwin Allen High,5:12.94,0
1500 Meter Run,Girls,1,,Finals,,Tanilia Chambers,19,11,Tacius Golding High,5:13.76,0
1500 Meter Run,Girls,1,,Finals,,Delverna Bromfiel,19,12,Holmwood Tec,5:14.46,0
1500 Meter Run,Girls,1,,Finals,,Nateisha Bowen,19,13,Lewisville High,5:18.65,0
1500 Meter Run,Girls,1,,Finals,,Llori Sharp,19,14,St. Andrew H,5:21.62,0
1500 Meter Run,Girls,1,,Finals,,Kayann Samuels,19,15,Buff Bay High,5:29.31,0
1500 Meter Run,Girls,1,,Finals,,Nariesha Warren,19,16,Petersfield High,5:30.74,0
1500 Meter Run,Girls,1,,Finals,,Terry Chambers,19,17,St. Catherine High,5:43.45,0
1500 Meter Run,Boys,1,,Finals,,Kevroy Venson,19,1,Calabar High,3:56.08,9
1500 Meter Run,Boys,1,,Finals,,Tyrese Reid,19,2,Spot Valley High,3:56.61,7
1500 Meter Run,Boys,1,,Finals,,Kimar Farquharson,19,3,Calabar High,3:57.75,6
1500 Meter Run,Boys,1,,Finals,,Fabian Campbell,19,4,Jamaica College,3:58.02,5
1500 Meter Run,Boys,1,,Finals,,Tarees Rhoden,19,5,Kingston College,4:02.86,4
1500 Meter Run,Boys,1,,Finals,,Javon Francis,19,6,Bellefield High,4:03.52,3
1500 Meter Run,Boys,1,,Finals,,Davian Gray,19,7,St. Elizabet,4:03.72,2
1500 Meter Run,Boys,1,,Finals,,Rushshane Fullert,19,8,Jamaica College,4:04.68,1
1500 Meter Run,Boys,1,,Finals,,Romoy Grant,19,9,Bellefield High,4:11.14,0
1500 Meter Run,Boys,1,,Finals,,David Brae,19,10,Lewisville High,4:14.29,0
1500 Meter Run,Boys,1,,Finals,,David Thompson,19,11,Bridgeport High,4:18.63,0
1500 Meter Run,Boys,1,,Finals,,Javein Williams,19,12,Enid Bennett High,4:21.65,0
1500 Meter Run,Girls,2,,Finals,,Aneisha Lawerence,19,1,Bellefield High,4:43.54,9
1500 Meter Run,Girls,2,,Finals,,Samantha Pryce,19,2,Holmwood Tec,4:45.03,7
1500 Meter Run,Girls,2,,Finals,,Rushana Dwyer,19,3,Edwin Allen High,4:45.73,6
1500 Meter Run,Girls,2,,Finals,,Kris-ann Plummer,19,4,Vere Technical High,4:45.90,5
1500 Meter Run,Girls,2,,Finals,,Jessica Mclean,19,5,Edwin Allen High,4:48.76,4
1500 Meter Run,Girls,2,,Finals,,Alesia Douglas,19,6,St. Jago High,4:51.62,3
1500 Meter Run,Girls,2,,Finals,,Aliya Johnson,19,7,Holmwood Tec,4:52.80,2
1500 Meter Run,Girls,2,,Finals,,Cheriece Cope,19,8,Spaldings High,4:53.71,1
1500 Meter Run,Girls,2,,Finals,,Petasha Ellis,19,9,St. Jago High,4:58.61,0
1500 Meter Run,Girls,2,,Finals,,Tavarie Campbell,19,10,Merlene Ottey High,5:11.30,0
1500 Meter Run,Girls,2,,Finals,,Marchell Pearce,19,11,Hydel High,5:15.55,0
1500 Meter Run,Girls,2,,Finals,,Jade Jones,19,12,Hydel High,6:02.19,0
1500 Meter Run,Girls,3,,Finals,,Jodyann Mitchell,19,1,Holmwood Tec,4:42.68,9
1500 Meter Run,Girls,3,,Finals,,Kishay Rowe,19,2,Spaldings High,4:45.59,7
1500 Meter Run,Girls,3,,Finals,,Shone Walters,19,3,St. Mary High,4:45.61,6
1500 Meter Run,Girls,3,,Finals,,Britana Mullings,19,4,Hydel High,4:47.07,5
1500 Meter Run,Girls,3,,Finals,,Serena Douglas,19,5,St. Catherine High,4:51.37,4
